Latitude,Longitude,Station,Name,Latitude,Elevation(m),Network,station_id
30.0689,-94.2928,410613,BEAUMONT RES,30.0689,8,COOP,29594
28.4575,-97.7061,410639,BEEVILLE 5 N,28.4575,78,COOP,29597
30.7603,-98.0164,410738,BERTRAM 3 EN,30.7603,347,COOP,29608
29.7978,-98.7347,410902,BOERNE,29.7978,440,COOP,29627
33.18,-102.2608,411128,BROWNFIELD 2,33.18,1006,COOP,29666
31.6783,-98.9647,411138,BROWNWOOD,31.6783,422,COOP,29670
30.7425,-98.2339,411250,BURNET,30.7425,389,COOP,29693
35.1867,-102.0797,411267,BUSHLAND 1 W,35.1867,1164,COOP,29696
28.4958,-98.3953,411337,CALLIHAM,28.4958,66,COOP,29702
29.9464,-98.3969,411433,CANYON DAM N,29.9464,396,COOP,29723
28.4897,-99.8739,411486,CARRIZO SPRI,28.4897,187,COOP,29735
32.1394,-94.3503,411500,CARTHAGE,32.1394,104,COOP,29740
29.1358,-103.515,411524,CASTOLON,29.1358,661,COOP,29746
31.8075,-94.1642,411578,CENTER,31.8075,99,COOP,29756
34.4303,-100.2161,411694,CHILDRESS 2,34.4303,591,COOP,29775
29.2794,-103.3011,411715,CHISOS BASIN,29.2794,1615,COOP,29782
28.4675,-98.2525,411720,CHOKE CANYON,28.4675,70,COOP,29783
28.7158,-97.1744,411880,COLETO CREEK,28.7158,36,COOP,29809
29.9617,-98.8942,411920,COMFORT 2,29.9617,437,COOP,29820
30.3303,-95.4831,411956,CONROE,30.3303,75,COOP,29831
31.5331,-101.2831,411974,COPE RANCH,31.5331,756,COOP,29838
27.7792,-97.5056,412011,CORPUS CHRIS,27.7792,13,COOP,29843
27.6528,-97.4072,412013,C C BOTANICA,27.6528,5,COOP,29845
32.1078,-96.4747,412019,CORSICANA,32.1078,126,COOP,29851
31.4014,-102.3125,412082,CRANE 2E,31.4014,797,COOP,29869
31.6728,-102.4133,412084,CRANE 10N,31.6728,892,COOP,29870
31.5333,-97.4525,412088,CRAWFORD,31.5333,215,COOP,29872
33.6517,-101.245,412121,CROSBYTON,33.6517,917,COOP,29879
28.5978,-98.5547,412125,CROSS,28.5978,87,COOP,29881
33.9883,-99.7283,412142,CROWELL,33.9883,451,COOP,29885
29.0925,-97.3181,412173,CUERO,29.0925,54,COOP,29890
29.0567,-96.2319,412266,DANEVANG 1 W,29.0567,21,COOP,29908
32.9619,-102.8219,412408,DENVER CITY,32.9619,1094,COOP,29937
30.3606,-96.8456,412462,DIME BOX,30.3606,102,COOP,29946
34.5858,-102.3119,412464,DIMMITT 2 N,34.5858,1173,COOP,29948
30.2133,-97.9822,412585,DRIPPING SPR,30.2133,341,COOP,29959
31.2208,-99.8494,412741,EDEN,31.2208,625,COOP,29983
26.2981,-98.1575,412758,EDINBURG,26.2981,29,COOP,29986
28.0239,-99.3508,412906,ENCINAL,28.0239,177,COOP,30017
28.9614,-98.1103,413065,FALLS CITY 7,28.9614,105,COOP,30041
30.3161,-97.055,413112,FEDOR,30.3161,147,COOP,30046
34.2319,-100.9561,413195,FLOMOT 2E,34.2319,721,COOP,30054
33.9869,-101.3361,413214,FLOYDADA,33.9869,981,COOP,30061
33.8761,-101.2464,413215,FLOYDADA 9 S,33.8761,954,COOP,30062
36.435,-100.1425,413225,FOLLETT,36.435,803,COOP,30066
30.9072,-102.9153,413280,FT. STOCKTON,30.9072,926,COOP,30081
32.8339,-97.2975,413285,FORT WORTH W,32.8339,196,COOP,30086
32.8475,-97.4767,413289,FORT WORTH N,32.8475,187,COOP,30090
30.56,-102.3653,413291,FORT STOCKTO,30.56,906,COOP,30092
30.2392,-98.9089,413329,FREDERICKSBU,30.2392,514,COOP,30098
27.8822,-98.6189,413341,FREER,27.8822,152,COOP,30103
34.6425,-102.7111,413368,FRIONA,34.6425,1222,COOP,30108
33.6461,-97.0592,413420,GAINESVILLE,33.6461,265,COOP,30116
28.3053,-98.1208,413508,GEORGE WEST,28.3053,80,COOP,30135
30.1872,-96.8594,413525,GIDDINGS 5 E,30.1872,128,COOP,30136
36.0108,-100.2644,413568,GLAZIER,36.0108,796,COOP,30142
31.4414,-98.5903,413614,GOLDTHWAITE,31.4414,459,COOP,30148
32.5217,-97.8072,413675,GRANBURY 5N,32.5217,237,COOP,30166
36.2639,-101.4056,413787,GRUVER,36.2639,966,COOP,30184
29.4706,-96.9397,413873,HALLETTSVILL,29.4706,84,COOP,30198
32.5117,-94.5892,413877,HALLSVILLE 1,32.5117,76,COOP,30199
34.3653,-102.0903,413972,HART,34.3653,1109,COOP,30212
33.1578,-99.7456,413992,HASKELL,33.1578,488,COOP,30216
31.8456,-99.5606,414278,HORDS CREEK,31.8456,592,COOP,30256
29.4725,-95.0792,414333,HOUSTON NWSO,29.4725,6,COOP,30278
30.0475,-99.5206,414375,HUNT 10 W,30.0475,639,COOP,30294
30.7064,-95.5422,414382,HUNTSVILLE,30.7064,151,COOP,30296
30.0772,-99.2428,414458,INGRAM NO 2,30.0772,519,COOP,30307
32.7706,-94.3347,414577,JEFFERSON,32.7706,61,COOP,30327
30.2836,-98.4172,414605,JOHNSON CITY,30.2836,376,COOP,30335
31.0169,-104.1103,414770,KENT 8 SE,31.0169,1440,COOP,30367
30.0744,-99.1086,414782,KERRVILLE 3,30.0744,543,COOP,30370
31.0719,-97.7306,414792,KILLEEN 3 S,31.0719,277,COOP,30372
27.5236,-97.8617,414810,KINGSVILLE,27.5236,20,COOP,30376
33.0642,-101.0489,414967,LAKE ALAN HE,33.0642,695,COOP,30398
32.8242,-95.5275,414976,LAKE FORK RE,32.8242,126,COOP,30404
33.7542,-99.1442,414982,LAKE KEMP,33.7542,356,COOP,30410
33.5869,-102.3828,415183,LEVELLAND,33.5869,1082,COOP,30439
33.0161,-94.3675,415229,LINDEN,33.0161,126,COOP,30455
33.9106,-102.3253,415265,LITTLEFIELD,33.9106,1068,COOP,30462
30.7472,-98.6575,415272,LLANO,30.7472,311,COOP,30465
29.9167,-100.7667,415303,LOMA ALTA,29.9167,586,COOP,30472
32.4625,-94.7342,415341,LONGVIEW,32.4625,101,COOP,30476
33.6897,-101.8219,415410,LUBBOCK 9 N,33.6897,989,COOP,30489
29.6753,-97.6564,415429,LULING,29.6753,122,COOP,30496
30.2503,-94.1786,415435,LUMBERTON,30.2503,12,COOP,30500
32.5403,-94.3508,415618,MARSHALL,32.5403,107,COOP,30531
34.0194,-100.8236,415658,MATADOR,34.0194,698,COOP,30537
28.0372,-97.8725,415661,MATHIS 4 SSW,28.0372,42,COOP,30539
26.5,-98.3833,415721,MC COOK,26.5,89,COOP,30549
33.1667,-96.6167,415766,MC KINNEY 3,33.1667,181,COOP,30557
32.4842,-96.9942,415897,MIDLOTHIAN 2,32.4842,229,COOP,30588
33.7186,-102.7586,416074,MORTON,33.7186,1146,COOP,30616
30.7053,-104.0233,416104,MOUNT LOCKE,30.7053,1870,COOP,30621
34.2192,-102.7328,416135,MULESHOE NO,34.2192,1151,COOP,30638
33.9544,-102.7783,416137,MULESHOE NTL,33.9544,1140,COOP,30640
29.7044,-98.0286,416273,NEW BRAUNFEL,29.7044,191,COOP,30662
34.2606,-100.6014,416433,NORTHFIELD,34.2606,631,COOP,30679
29.8642,-98.6581,416448,NORTHINGTON,29.8642,465,COOP,30682
34.1814,-102.1419,416644,OLTON,34.1814,1100,COOP,30700
30.2264,-93.7394,416680,ORANGE 9 N,30.2264,5,COOP,30708
34.0106,-100.3014,416740,PADUCAH,34.0106,579,COOP,30718
33.8758,-100.3831,416745,PADUCAH 10S,33.8758,594,COOP,30722
35.5544,-100.9736,416776,PAMPA 2,35.5544,975,COOP,30728
29.3272,-103.2061,416792,PANTHER JUNC,29.3272,1140,COOP,30736
29.6606,-103.1736,416959,PERSIMMON GA,29.6606,873,COOP,30755
33.1869,-102.8281,417074,PLAINS,33.1869,1120,COOP,30769
34.1892,-101.7022,417079,PLAINVIEW,34.1892,1027,COOP,30770
34.1981,-101.7461,417081,PLAINVIEW WA,34.1981,1052,COOP,30771
28.96,-98.4867,417111,PLEASANTON,28.96,127,COOP,30774
28.6575,-96.5553,417140,POINT COMFOR,28.6575,6,COOP,30776
27.8364,-97.0531,417170,PORT ARANSAS,27.8364,4,COOP,30781
26.5578,-97.4264,417184,PORT MANSFIE,26.5578,3,COOP,30790
33.1911,-101.3817,417206,POST,33.1911,799,COOP,30795
29.9161,-99.7747,417232,PRADE RANCH,29.9161,625,COOP,30799
30.5836,-98.8997,417243,PRAIRIE MOUN,30.5836,441,COOP,30800
32.3667,-99.1922,417327,PUTNAM,32.3667,497,COOP,30811
26.3769,-98.8117,417622,RIO GRANDE C,26.3769,52,COOP,30867
29.1853,-102.9622,417624,RIO GRANDE V,29.1853,566,COOP,30869
33.9,-100.8667,417663,ROARING SPRI,33.9,763,COOP,30877
27.7903,-97.6633,417677,ROBSTOWN,27.7903,21,COOP,30880
28.0289,-97.0558,417704,ROCKPORT,28.0289,3,COOP,30888
30.0039,-100.2067,417706,ROCKSPRINGS,30.0039,730,COOP,30890
32.4481,-100.5264,417743,ROSCOE,32.4481,725,COOP,30903
29.3622,-99.4864,417873,SABINAL,29.3622,290,COOP,30919
31.5069,-94.1072,417951,SAN AUGUSTIN,31.5069,94,COOP,30938
29.8669,-97.9244,417983,SAN MARCOS,29.8669,187,COOP,30946
35.7047,-101.5492,418040,SANFORD DAM,35.7047,895,COOP,30956
26.2656,-97.8714,418059,SANTA ROSA 3,26.2656,15,COOP,30962
29.5519,-97.9697,418187,SEGUIN 1 SSW,29.5519,153,COOP,30978
33.5969,-99.2694,418221,SEYMOUR,33.5969,392,COOP,30982
33.7033,-96.6419,418274,SHERMAN,33.7033,232,COOP,30992
34.4658,-101.3064,418323,SILVERTON,34.4658,1000,COOP,30999
29.9767,-98.73,418358,SISTERDALE,29.9767,427,COOP,31008
33.3717,-101.6,418373,SLATON 5 SE,33.3717,930,COOP,31009
32.71,-100.9111,418433,SNYDER,32.71,707,COOP,31015
33.3667,-101.55,418477,SOUTHLAND,33.3667,921,COOP,31026
26.0792,-97.1661,418487,SOUTH PADRE,26.0792,2,COOP,31027
33.4792,-100.8761,418566,SPUR,33.4792,700,COOP,31040
33.15,-95.6333,418743,SULPHUR SPRI,33.15,151,COOP,31070
33.1714,-101.7981,418818,TAHOKA,33.1714,951,COOP,31077
30.4322,-98.8103,418877,TEAGUE RANCH,30.4322,497,COOP,31089
36.4167,-102.8333,418964,TEXLINE,36.4167,1350,COOP,31116
28.5817,-98.1444,419007,THREE RIVERS,28.5817,76,COOP,31123
30.8,-94.1833,419101,TOWN BLUFF D,30.8,65,COOP,31143
33.7572,-99.8617,419163,TRUSCOTT 3 W,33.7572,479,COOP,31157
34.5303,-101.7633,419175,TULIA,34.5303,1058,COOP,31159
31.0417,-104.8375,419295,VAN HORN,31.0417,1239,COOP,31181
28.8439,-96.9214,419367,VICTORIA REG,28.8439,32,COOP,31202
34.6528,-101.4964,419380,VIGO PARK,34.6528,1036,COOP,31204
29.1378,-95.6253,419605,WEST COLUMBI,29.1378,9,COOP,31235
33.4561,-101.0925,419711,WHITE RIVER,33.4561,735,COOP,31247
28.6611,-98.2564,419717,WHITSETT,28.6611,79,COOP,31250
32.7,-96.0167,419800,WILLS POINT,32.7,159,COOP,31263
30.0008,-98.0664,419815,WIMBERLEY 1,30.0008,253,COOP,31268
29.2744,-97.1239,419952,YOAKUM,29.2744,99,COOP,31293
40.4644,-111.7708,420061,ALPINE,40.4644,1545,COOP,31302
40.3561,-110.2878,420074,ALTAMONT,40.3561,1942,COOP,31304
37.2828,-109.5578,420788,BLUFF,37.2828,1317,COOP,31360
39.8994,-113.7117,421144,CALLAO,39.8994,1320,COOP,31391
38.46,-109.8214,421163,CANYONLANDS,38.46,1807,COOP,31395
38.2917,-111.2622,421171,CAPITOL REEF,38.2917,1676,COOP,31397
37.7083,-113.0939,421259,CEDAR CITY,37.7083,1829,COOP,31410
40.8397,-111.8314,421446,CITY CREEK W,40.8397,1625,COOP,31428
39.2869,-112.6517,422101,DESERET,39.2869,1412,COOP,31460
40.4378,-109.3044,422173,DINOSAUR NM,40.4378,1463,COOP,31464
39.1089,-113.9539,422607,ESKDALE,39.1089,1518,COOP,31504
39.0872,-111.1322,422798,FERRON,39.0872,1807,COOP,31520
38.5778,-110.7078,423254,GOBLIN VALLE,38.5778,1521,COOP,31544
40.6025,-112.5056,423348,GRANTSVILLE,40.6025,1366,COOP,31553
40.0378,-113.9883,424174,IBAPAH,40.0378,1609,COOP,31616
37.0394,-112.5192,424508,KANAB,37.0394,1506,COOP,31635
41.7353,-111.8561,425182,LOGAN RADIO,41.7353,1381,COOP,31677
41.6672,-111.8906,425194,LOGAN 5 SW E,41.6672,1389,COOP,31682
40.7497,-111.7222,425892,MOUNTAIN DEL,40.7497,1652,COOP,31731
37.6094,-109.9772,426053,NATURAL BRID,37.6094,1981,COOP,31745
37.4844,-113.3131,426181,NEW HARMONY,37.4844,1605,COOP,31752
39.3342,-112.3339,426357,OAK CITY,39.3342,1549,COOP,31755
37.8233,-112.4314,426601,PANGUITCH,37.8233,2015,COOP,31774
37.8503,-112.8314,426686,PAROWAN POWE,37.8503,1829,COOP,31789
41.2578,-111.8378,426869,PINE VIEW DA,41.2578,1506,COOP,31801
41.8722,-112.1489,426938,PLYMOUTH,41.8722,1362,COOP,31808
40.2458,-111.6508,427064,PROVO BYU,40.2458,1393,COOP,31817
41.6628,-111.1861,427165,RANDOLPH,41.6628,1911,COOP,31820
37.1069,-113.5611,427516,ST GEORGE,37.1069,844,COOP,31845
39.2464,-112.1067,427714,SCIPIO,39.2464,1620,COOP,31867
40.0797,-111.6044,428119,SPANISH FORK,40.0797,1439,COOP,31899
39.5528,-110.3883,428476,SUNNYSIDE CI,39.5528,1993,COOP,31914
40.3597,-111.8972,428973,UTAH LAKE LE,40.3597,1371,COOP,31948
41.0497,-112.9367,428978,UTAH TEST RA,41.0497,1353,COOP,31949
40.0831,-112.455,429133,VERNON,40.0831,1672,COOP,31958
41.525,-111.1494,429595,WOODRUFF,41.525,1925,COOP,31988
44.0411,-72.2356,431565,CORINTH,44.0411,337,COOP,32025
43.9706,-73.2311,431580,CORNWALL,43.9706,122,COOP,32026
44.6425,-71.8911,432314,EAST HAVEN,44.6425,305,COOP,32035
44.8128,-71.8903,434120,ISLAND POND,44.8128,366,COOP,32057
44.5167,-72.6294,435376,MORRISVILLE,44.5167,232,COOP,32076
43.6028,-72.3622,435768,NORTH HARTLA,43.6028,174,COOP,32085
43.2667,-72.9,436335,PERU,43.2667,518,COOP,32092
44.2761,-72.4158,436391,PLAINFIELD,44.2761,244,COOP,32094
43.6167,-72.9667,436995,RUTLAND,43.6167,189,COOP,32104
44.4194,-72.0194,437054,SAINT JOHNSB,44.4194,213,COOP,32108
44.6331,-73.3064,437607,SOUTH HERO,44.6331,34,COOP,32115
44.6167,-72.05,438169,SUTTON,44.6167,457,COOP,32124
43.7972,-72.2636,438556,UNION VILLAG,43.7972,140,COOP,32130
36.6672,-81.9653,440021,ABINGDON 3 S,36.6672,585,COOP,32167
36.94,-77.8981,440079,ALBERTA 5 N,36.94,115,COOP,32169
37.3558,-78.8314,440243,APPOMATTOX,37.3558,243,COOP,32178
37.75,-77.4833,440327,ASHLAND,37.75,61,COOP,32180
37.3475,-79.5233,440551,BEDFORD,37.3475,297,COOP,32190
37.2017,-80.4133,440766,BLACKSBURG N,37.2017,640,COOP,32203
37.0675,-78.9517,441082,BROOKNEAL,37.0675,130,COOP,32217
37.5442,-78.5111,441136,BUCKINGHAM,37.5442,168,COOP,32223
37.7269,-79.3628,441159,BUENA VISTA,37.7269,253,COOP,32224
37.0925,-81.3358,441209,BURKES GARDE,37.0925,1006,COOP,32229
38.0325,-78.5231,441593,CHARLOTTESVI,38.0325,157,COOP,32244
36.8225,-79.4106,441614,CHATHAM,36.8225,195,COOP,32248
37.1278,-80.4033,441692,CHRISTIANSBU,37.1278,640,COOP,32255
36.6197,-78.5703,441746,CLARKSVILLE,36.6197,94,COOP,32258
37.2828,-78.9586,441955,CONCORD 4 SS,37.2828,243,COOP,32267
37.0864,-80.1422,441999,COPPER HILL,37.0864,820,COOP,32269
37.8106,-79.9883,442044,COVINGTON FI,37.8106,375,COOP,32272
37.6664,-77.8769,442142,CROZIER,37.6664,60,COOP,32277
38.4553,-78.9353,442208,DALE ENTERPR,38.4553,427,COOP,32285
36.5869,-79.3886,442245,DANVILLE,36.5869,125,COOP,32288
37.1122,-77.2017,442400,DISPUTANTA,37.1122,5,COOP,32300
36.6983,-77.5597,442790,EMPORIA 1 WN,36.6983,30,COOP,32314
37.3264,-78.3864,442941,FARMVILLE 2,37.3264,137,COOP,32319
38.2872,-77.4511,443204,FREDERICKSBU,38.2872,5,COOP,32332
36.6542,-80.9183,443272,GALAX WATER,36.6542,719,COOP,32340
37.9458,-79.9542,443310,GATHRIGHT DA,37.9458,539,COOP,32341
37.62,-79.4369,443375,GLASGOW 1 SE,37.62,226,COOP,32342
37.2822,-82.0894,443640,GRUNDY,37.2822,357,COOP,32354
37.9969,-79.8317,444128,HOT SPRINGS,37.9969,682,COOP,32377
37.1264,-79.5264,444148,HUDDLESTON 4,37.1264,319,COOP,32378
36.6003,-78.3011,444414,JOHN H KERR,36.6003,76,COOP,32388
36.9028,-82.0383,444777,LEBANON,36.9028,583,COOP,32403
37.795,-79.4136,444876,LEXINGTON,37.795,343,COOP,32409
39.0878,-77.6928,444909,LINCOLN,39.0878,152,COOP,32411
38.0422,-78.0061,445050,LOUISA,38.0422,128,COOP,32412
36.7056,-79.865,445300,MARTINSVILLE,36.7056,232,COOP,32429
36.6667,-80.4481,445453,MEADOWS OF D,36.6667,678,COOP,32438
38.3569,-79.7264,445595,MILLGAP 2 NN,38.3569,768,COOP,32442
37.515,-80.1242,446012,NEW CASTLE,37.515,405,COOP,32466
37.0156,-82.3214,446125,NORA 4 SSE,37.0156,808,COOP,32472
36.8708,-76.2289,446147,NORFOLK SOUT,36.8708,3,COOP,32475
37.8142,-78.2644,446491,PALMYRA 3S,37.8142,125,COOP,32490
37.6708,-79.2792,446593,PEDLAR DAM,37.6708,308,COOP,32497
37.0556,-80.7842,446955,PULASKI,37.0556,564,COOP,32512
37.0947,-81.7936,447174,RICHLANDS,37.0947,582,COOP,32525
37.3617,-79.9592,447278,ROANOKE 8 N,37.3617,363,COOP,32534
36.8894,-81.7711,447506,SALTVILLE 1,36.8894,528,COOP,32547
38.2456,-78.2703,447904,SOMERSET,38.2456,155,COOP,32557
36.6956,-78.8808,447925,SOUTH BOSTON,36.6956,104,COOP,32558
38.6553,-78.2272,447985,SPERRYVILLE,38.6553,229,COOP,32562
37.2714,-80.7131,448022,STAFFORDSVIL,37.2714,594,COOP,32566
38.1813,-79.0903,448062,STAUNTON SEW,38.1813,513,COOP,32570
38.9761,-77.4767,448084,STERLING RCS,38.9761,85,COOP,32572
36.6364,-80.2514,448170,STUART,36.6364,419,COOP,32577
38.9,-77.2664,448737,VIENNA,38.9,127,COOP,32600
36.9839,-77.0078,448800,WAKEFIELD 1N,36.9839,30,COOP,32604
37.9881,-76.7769,448894,WARSAW 2 NW,37.9881,43,COOP,32612
37.5658,-76.8,449025,WEST POINT 2,37.5658,1,COOP,32627
37.3017,-76.7039,449151,WILLIAMSBURG,37.3017,21,COOP,32633
36.7817,-80.2689,449272,WOOLWINE 4 S,36.7817,463,COOP,32643
36.9317,-81.0942,449301,WYTHEVILLE 1,36.9317,640,COOP,32644
48.5389,-121.7431,451679,CONCRETE PPL,48.5389,59,COOP,32784
46.0625,-122.2058,451760,COUGAR 6 E,46.0625,201,COOP,32796
47.9506,-119.005,451767,COULEE DAM 1,47.9506,518,COOP,32799
47.6503,-118.1456,452007,DAVENPORT,47.6503,744,COOP,32811
48.7142,-121.1431,452157,DIABLO DAM,48.7142,272,COOP,32823
46.6333,-123.25,452253,DRYAD,46.6333,95,COOP,32830
47.9558,-124.3539,452914,FORKS 1 E,47.9558,107,COOP,32865
48.195,-120.7792,453730,HOLDEN VILLA,48.195,981,COOP,32915
47.2344,-123.9897,453826,HUMPTULIPS S,47.2344,43,COOP,32919
46.0164,-122.7325,454084,KALAMA FALLS,46.0164,94,COOP,32937
46.2111,-119.1011,454154,KENNEWICK,46.2111,119,COOP,32943
48.6047,-120.4497,455133,MAZAMA,48.6047,661,COOP,33020
45.9547,-122.5639,455305,MERWIN DAM,45.9547,68,COOP,33027
47.8453,-121.9944,455525,MONROE,47.8453,37,COOP,33039
48.6758,-121.2419,455840,NEWHALEM,48.6758,160,COOP,33077
48.9081,-117.7936,455946,NORTHPORT,48.9081,411,COOP,33090
46.6431,-119.9097,456747,PRIEST RAPID,46.6431,140,COOP,33143
46.6533,-123.73,456914,RAYMOND 2 S,46.6533,9,COOP,33174
46.3119,-119.2633,457015,RICHLAND,46.3119,114,COOP,33182
47.1139,-118.3772,457059,RITZVILLE 1,47.1139,576,COOP,33186
48.7272,-121.0722,457185,ROSS DAM,48.7272,377,COOP,33193
46.6722,-120.4994,457522,SELAH 2 NE,46.6722,341,COOP,33224
45.6228,-122.2175,457696,SKAMANIA FIS,45.6228,134,COOP,33239
47.6808,-117.6267,457941,SPOKANE WFO,47.6808,728,COOP,33265
47.7,-121.6908,458508,TOLT SOUTH F,47.7,610,COOP,33298
48.6525,-121.6931,458715,UPPER BAKER,48.6525,210,COOP,33320
47.7528,-118.6822,459238,WILBUR,47.7528,680,COOP,33360
48.4539,-120.1936,459376,WINTHROP 1 W,48.4539,535,COOP,33369
37.7272,-80.6592,460102,ALDERSON,37.7272,469,COOP,33389
38.5486,-79.7889,460509,BARTOW 1 S,38.5486,922,COOP,33400
39.2736,-79.3644,460527,BAYARD,39.2736,724,COOP,33401
37.7653,-81.1944,460580,BECKLEY VA H,37.7653,710,COOP,33405
37.2617,-81.2092,460925,BLUEFIELD,37.2617,863,COOP,33428
37.6411,-80.8831,460939,BLUESTONE LA,37.6411,424,COOP,33430
38.98,-80.2206,461220,BUCKHANNON,38.98,443,COOP,33441
39.6464,-80.4064,461290,BURTON,39.6464,378,COOP,33446
39.5064,-78.3158,461324,CACAPON STAT,39.5064,290,COOP,33449
38.3139,-81.7186,461579,CHARLESTON W,38.3139,280,COOP,33461
39.2692,-80.3528,461677,CLARKSBURG 1,39.2692,302,COOP,33468
39.0983,-79.4319,462211,DAVIS 3 SE,39.0983,1163,COOP,33485
38.665,-80.7678,463361,GASSAWAY,38.665,256,COOP,33522
39.4206,-79.005,464840,KEYSER 2 SSW,39.4206,274,COOP,33588
37.8564,-80.4025,465224,LEWISBURG 3,37.8564,702,COOP,33600
37.8611,-81.9961,465353,LOGAN,37.8611,195,COOP,33606
38.1947,-81.3706,465365,LONDON LOCKS,38.1947,189,COOP,33608
39.4658,-77.9669,465706,MARTINSBURG,39.4658,165,COOP,33625
37.99,-80.6803,465875,MC ROSS 3 E,37.99,975,COOP,33634
39.6167,-79.9667,466212,MORGANTOWN L,39.6167,251,COOP,33645
38.1889,-80.8489,466284,MOUNT NEBO 1,38.1889,594,COOP,33649
40.5261,-80.6275,466442,NEW CUMBERLA,40.5261,206,COOP,33658
38.9911,-79.1761,466952,PETERSBURG,38.9911,295,COOP,33678
37.3842,-81.0822,467207,PRINCETON,37.3842,722,COOP,33699
37.5947,-81.8208,467372,R D BAILEY L,37.5947,427,COOP,33709
39.3389,-78.7728,467730,ROMNEY 1 SW,39.3389,219,COOP,33729
38.7778,-80.9636,467743,ROSEDALE 3 N,38.7778,229,COOP,33730
38.4122,-79.9972,468308,SNOWSHOE,38.4122,1452,COOP,33760
39.0044,-80.4744,468522,STONEWALL JA,39.0044,326,COOP,33769
39.3139,-80.03,468986,TYGART DAM,39.3139,366,COOP,33792
37.7889,-80.3083,469522,WHITE SULPHU,37.7889,585,COOP,33825
37.6731,-82.2761,469610,WILLIAMSON,37.6731,232,COOP,33829
42.6475,-89.0644,470045,AFTON,42.6475,226,COOP,33838
44.3272,-91.9194,470124,ALMA DAM 4,44.3272,204,COOP,33841
44.2511,-88.3644,470265,APPLETON,44.2511,229,COOP,33846
42.7006,-89.8672,470287,ARGYLE,42.7006,245,COOP,33848
43.3008,-89.3269,470308,ARLINGTON UN,43.3008,329,COOP,33851
46.5522,-90.9161,470347,ASHLAND 3 S,46.5522,252,COOP,33853
43.4583,-89.7269,470516,BARABOO,43.4583,251,COOP,33859
43.4447,-88.8478,470645,BEAVER DAM,43.4447,256,COOP,33864
42.5039,-89.0311,470696,BELOIT,42.5039,238,COOP,33866
43.99,-88.9411,470742,BERLIN WWTP,43.99,233,COOP,33869
45.0956,-91.4886,470904,BLOOMER,45.0956,299,COOP,33879
43.0517,-88.1775,471062,BROOKFIELD,43.0517,251,COOP,33886
44.1617,-88.0803,471064,BRILLION,44.1617,247,COOP,33887
42.6181,-89.3861,471078,BRODHEAD,42.6181,241,COOP,33888
42.6506,-88.2544,471205,BURLINGTON,42.6506,229,COOP,33895
43.0603,-89.4781,471416,CHARMANY FAR,43.0603,330,COOP,33912
44.0328,-88.1469,471568,CHILTON,44.0328,256,COOP,33914
44.9278,-91.4081,471578,CHIPPEWA FAL,44.9278,259,COOP,33915
43.7186,-87.7089,471605,CITY OF SHEB,43.7186,185,COOP,33918
42.5492,-88.8753,471667,CLINTON,42.5492,293,COOP,33920
45.8003,-91.4594,471847,COUDERAY 7 W,45.8003,396,COOP,33928
45.3581,-88.1925,471897,CRIVITZ HIGH,45.3581,277,COOP,33931
42.6708,-90.1183,472001,DARLINGTON,42.6708,293,COOP,33937
44.3514,-87.8119,472055,DENMARK WWTP,44.3514,250,COOP,33940
44.6214,-91.9894,472279,DURAND,44.6214,232,COOP,33946
44.7878,-91.5164,472425,EAU CLAIRE 3,44.7878,268,COOP,33953
44.7247,-89.7567,472447,EAU PLEINE R,44.7247,347,COOP,33956
43.7667,-88.4669,472842,FOND DU LAC,43.7667,242,COOP,33969
44.7006,-87.3972,472851,FORESTVILLE,44.7006,212,COOP,33971
42.905,-88.8589,472869,FORT ATKINSO,42.905,244,COOP,33972
43.9661,-89.7628,472973,FRIENDSHIP 3,43.9661,303,COOP,33979
43.5694,-91.2308,473038,GENOA DAM 8,43.5694,195,COOP,33984
43.6561,-87.8117,473116,GIBBSVILLE,43.6561,222,COOP,33988
43.3081,-87.9553,473198,GRAFTON WWTP,43.3081,226,COOP,33993
44.4978,-88.1108,473268,GREEN BAY WF,44.4978,213,COOP,33999
44.1114,-89.5333,473405,HANCOCK EXP,44.1114,328,COOP,34008
43.3311,-88.4114,473453,HARTFORD 2 W,43.3311,299,COOP,34009
45.6811,-88.9603,473636,HILES,45.6811,498,COOP,34014
43.4406,-88.6325,473756,HORICON,43.4406,268,COOP,34022
46.4619,-90.1933,473800,HURLEY,46.4619,442,COOP,34025
45.0667,-91.3333,474027,JIM FALLS 3,45.0667,323,COOP,34031
42.9944,-88.8042,474108,JEFFERSON WW,42.9944,240,COOP,34034
42.5608,-87.8156,474174,KENOSHA,42.5608,183,COOP,34037
44.4628,-87.505,474195,KEWAUNEE,44.4628,179,COOP,34040
43.8669,-91.2725,474366,LA CROSSE 4,43.8669,201,COOP,34044
43.825,-91.1914,474373,LA CROSSE WF,43.825,398,COOP,34047
43.5753,-90.6417,474404,LA FARGE,43.5753,247,COOP,34053
42.5936,-88.4347,474457,LAKE GENEVA,42.5936,258,COOP,34056
42.8278,-90.7889,474546,LANCASTER 4,42.8278,317,COOP,34060
43.3217,-89.5311,474790,LODI,43.3217,251,COOP,34065
45.5733,-92.485,474894,LUCK,45.5733,372,COOP,34069
43.2111,-91.0992,474937,LYNXVILLE DA,43.2111,193,COOP,34070
44.0742,-87.6953,475017,MANITOWOC,44.0742,201,COOP,34076
