This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"GMSC2","INDIAN SPRGS",-105.6233,37.7658,-9999,"HYD","54850"
"GNBK2","SALT RIVER",-85.0667,38.0000,183,"HYD","54872"
"GNLC1","GIANELLI",-119.8919,38.2050,2561,"HYD","54912"
"GNTM2","GRANTSVILLE",-79.1367,39.7022,640,"HYD","54954"
"GODW1","GORGE RSVR N",-121.2069,48.6981,213,"HYD","55007"
"GOMM8","GIVE OUT MOR",-105.2097,48.4819,-9999,"HYD","55031"
"GOYC1","CASTRO VALLE",-121.6006,36.9583,230,"HYD","55086"
"GPEN2","GALENA CK ST",-119.8528,39.3542,1951,"HYD","55103"
"GQQT2","SQUAW CREEK",-97.7867,32.3000,-9999,"HYD","55152"
"GRAP1","PERIKIOMEN C",-75.4500,40.2333,-9999,"HYD","55172"
"GRDC1","GIRARD",-122.2831,41.1331,1463,"HYD","55226"
"GRHC1","GRANITE HILL",-116.9172,32.7992,163,"HYD","55322"
"GRNC2","NORTH FORK S",-105.6636,39.4592,2615,"HYD","55388"
"GRNW1","GREENWATER R",-121.6361,47.1536,524,"HYD","55419"
"GROQ2","GRANO CREEK",-118.6833,49.5500,1860,"HYD","55432"
"GRPM7","GREENVILLE P",-90.4583,37.1250,-9999,"HYD","55448"
"GRRC1","GREENVILLE",-120.9411,40.1394,1085,"HYD","55459"
"GRTT1","GREAT FALLS",-85.6336,35.8081,-9999,"HYD","55510"
"GRTW2","GRANTSVILLE",-81.1000,38.9167,-9999,"HYD","55513"
"GRVO1","GARRETTSVILL",-81.0833,41.2833,-9999,"HYD","55537"
"GRYV2","GRAYSONTOWN",-80.5500,37.0333,555,"HYD","55580"
"GRZC1","GRIZZLY RIDG",-120.6450,39.9169,2104,"HYD","55585"
"GSCC1","GOLETA SCGAS",-119.8214,34.4192,23,"HYD","55600"
"GSGN2","GARDEN SPRIN",-114.2930,37.2720,1480,"HYD","55616"
"GSLA3","GISELA",-111.2747,34.1108,915,"HYD","55632"
"GTMC1","GOAT MTN",-119.5431,37.2700,1378,"HYD","55719"
"GTOM8","GOAT HAUNT M",-113.8903,48.9567,1293,"HYD","55730"
"GTPW4","GRAND TETON",-110.7118,43.6615,1975,"HYD","55733"
"GUPC1","GUADALUPE WA",-121.8908,37.1867,512,"HYD","55811"
"GVCA3","GRAND CANYON",-113.9556,35.9553,1678,"HYD","55849"
"GVLM6","BLACK BAYOU",-91.0397,33.3853,-9999,"HYD","55867"
"GVYC1","GRAVEYARD ME",-119.2900,37.4650,2104,"HYD","55900"
"GYLK2","GRAYSON LAKE",-82.9833,38.2500,152,"HYD","55968"
"GYNK2","GRAYSON",-82.9333,38.3333,171,"HYD","55972"
"HABC1","HAMILTON BRA",-121.0914,40.2725,1390,"HYD","56009"
"HAKT2","SABINE RIVER",-95.2064,32.5597,-9999,"HYD","56065"
"HAMO1","GREAT MIAMI",-84.5722,39.3911,152,"HYD","56096"
"HANW4","MEDICINE RIV",-106.5125,42.0097,1956,"HYD","56124"
"HARC2","SOUTH PLATTE",-105.5808,38.9675,2626,"HYD","56140"
"HAST2","HART 3 N",-102.1075,34.4233,1126,"HYD","56179"
"HATO3","HYATT DAM",-122.4667,42.1722,1529,"HYD","56190"
"HAYV2","POUND RIVER",-82.3500,37.2167,-9999,"HYD","56239"
"HBCN1","HAIGLER 4ENE",-101.8658,40.0394,-9999,"HYD","56258"
"HBRC1","HEART BAR",-116.7981,34.1583,2040,"HYD","56303"
"HCSO2","HECTORVILLE",-96.0056,35.8433,239,"HYD","56414"
"HDDW2","HUNDRED",-80.5075,39.6981,287,"HYD","56438"
"HDWT2","CIBOLO CREEK",-98.1864,29.5013,191,"HYD","56501"
"HEIT2","MARTINEZ CRE",-98.1689,29.4439,-9999,"HYD","56550"
"HENN1","NE WY STATE",-104.0492,41.9903,1226,"HYD","56586"
"HERS2","BATTLE CREEK",-103.1956,43.8281,1003,"HYD","56619"
"HGCW2","SPURLOCKVILL",-82.0833,38.1167,335,"HYD","56691"
"HGZM7","N FORK SALT",-92.2333,39.8333,-9999,"HYD","56754"
"HHDS2","HORSEHEAD CR",-103.2261,43.1881,1012,"HYD","56760"
"HHDW1","HOWARD A. HA",-121.7833,47.2833,368,"HYD","56761"
"HHMC1","HIGHLAND MEA",-119.8050,38.4900,2652,"HYD","56773"
"HIBT1","STOCK CREEK",-83.8383,35.8842,284,"HYD","56792"
"HIDC1","HIDDEN DAM",-119.9169,37.2000,787,"HYD","56812"
"HITN1","HITCHCOCK PA",-95.9778,41.2089,366,"HYD","56894"
"HLCC1","HILLCREST",-121.8831,40.8669,1049,"HYD","56960"
"HLCO2","SICKELS 4WNW",-98.5175,35.3916,451,"HYD","56966"
"HLLN4","WAWAYANDA ST",-74.4000,41.1833,351,"HYD","57030"
"HMDA3","NR FS HELIPO",-109.3264,33.6350,2787,"HYD","57140"
"HMFW4","HAMS FORK BE",-110.7089,42.1106,2274,"HYD","57159"
"HMWA3","HOLY MOSES W",-114.0733,35.1619,933,"HYD","57239"
"HMYO2","HOMINY CREEK",-96.3786,36.4736,-9999,"HYD","57245"
"HMZC2","HUERFANO RIV",-105.3508,37.7278,-9999,"HYD","57247"
"HNCA3","HONEYCUTT",-111.9794,33.0581,363,"HYD","57255"
"HNDN7","HENDERSONVIL",-82.4453,35.3144,640,"HYD","57271"
"HNTC1","HUNTINGTON L",-119.2206,37.2275,2140,"HYD","57353"
"HNTN7","HUNTING CREE",-81.6789,35.7381,324,"HYD","57361"
"HNTT1","HUNTERS PT C",-86.2667,36.3000,122,"HYD","57364"
"HNTW2","HUNTINGTON S",-82.5000,38.4167,158,"HYD","57367"
"HNZC1","HERNANDEZ RS",-120.8367,36.3942,736,"HYD","57388"
"HOCT2","CYPRESS CK N",-95.8400,29.9208,-9999,"HYD","57410"
"HOGM6","BIG SUNFLOWE",-90.7167,32.8167,0,"HYD","57433"
"HOLA4","SOUTH FOURCH",-93.0500,34.9167,122,"HYD","57455"
"HOLG1","CHATSWORTH H",-84.7700,34.7167,210,"HYD","57459"
"HOOC1","TRINTY RIVER",-123.6767,41.0475,102,"HYD","57506"
"HOOL1","COMITE RIVER",-91.0936,30.5306,3,"HYD","57508"
"HORT2","HORDS CK LAK",-99.5606,31.8328,-9999,"HYD","57556"
"HPKK2","HOPKINSVILLE",-87.5000,36.8333,-9999,"HYD","57644"
"HRDM5","ROCK RVR",-96.1472,43.7394,-9999,"HYD","57720"
"HRLC1","HERALD",-121.2411,38.2950,21,"HYD","57757"
"HRZC1","HIRZ",-122.2500,40.9000,976,"HYD","57878"
"HSDO3","HAYSTACK DAM",-121.1500,44.5000,1244,"HYD","57906"
"HSKC1","HASKINS RANC",-121.7642,37.3953,610,"HYD","57922"
"HSSC1","HOSSACK",-118.6189,36.1811,2165,"HYD","57969"
"HSXA4","HOT SPRINGS",-93.0506,34.5028,175,"HYD","57994"
"HTCK1","COW CRK NR H",-98.0058,38.1450,-9999,"HYD","58006"
"HTMA3","HORSESHOE RA",-112.0000,34.2306,1160,"HYD","58032"
"HUDC1","HUDDART COUN",-122.2889,37.4394,224,"HYD","58093"
"HUJP1","JUNIATA RIVE",-78.0167,40.4833,183,"HYD","58124"
"HULO2","DAM CANEY RV",-96.0883,36.9289,227,"HYD","58130"
"HVFC1","HUNGRY VALLE",-118.7972,34.7594,1055,"HYD","58200"
"HVRA1","HOOVER",-86.7979,33.3940,-9999,"HYD","58218"
"HWSM8","HARLEM WEATH",-108.8347,48.5433,719,"HYD","58282"
"HYDK2","HYDEN",-83.3714,37.1369,296,"HYD","58303"
"HYSC1","HUYSINK",-120.5269,39.2819,2012,"HYD","58330"
"HZHM7","HUZZAH CREEK",-91.2044,37.9747,-9999,"HYD","58354"
"IBSA3","INDIAN BEND",-111.9689,33.5822,412,"HYD","58419"
"IDAC1","ISRIA",-120.6711,36.4161,732,"HYD","58473"
"IISA3","INDIAN BEND",-111.9056,33.4911,377,"HYD","58564"
"INDN4","SHAMONG",-74.7569,39.7911,27,"HYD","58671"
"INLO2","L&D 18 NEWT",-95.5350,36.0580,166,"HYD","58704"
"INMK1","INMAN DCP",-97.7744,38.2300,465,"HYD","58707"
"INSO2","INOLA",-95.4506,36.1419,-9999,"HYD","58729"
"INVC1","INDIAN VLY R",-122.5336,39.0800,458,"HYD","58736"
"IRON4","IRONIA",-74.6333,40.8333,220,"HYD","58843"
"IRRS2","WHITE RIVER",-101.9322,43.6939,701,"HYD","58853"
"IRWC1","IRWINDALE",-117.9338,34.0961,137,"HYD","58868"
"ISDN2","INDIAN SPRIN",-115.6825,36.5711,976,"HYD","58889"
"ISLC1","ISABELLA WEA",-118.4772,35.6458,816,"HYD","58899"
"JACA1","JACKSON SHOA",-86.0969,33.5483,137,"HYD","59008"
"JACA3","JACOBSON CAN",-109.7719,32.6811,1341,"HYD","59009"
"JAGT1","EAST FORK OB",-85.0333,36.4167,207,"HYD","59035"
"JCHL1","JONES CREEK",-91.0444,30.4406,-9999,"HYD","59138"
"JCRN4","TUCKERTON",-74.4640,39.5350,-9999,"HYD","59173"
"JDCA3","JD CABIN PRE",-112.0667,35.1333,2049,"HYD","59196"
"JDIW2","CKB AIRPORT",-80.2269,39.2925,465,"HYD","59203"
"JEMC1","GEM PASS",-119.1781,37.7800,3277,"HYD","59254"
"JESN2","JEAN SE ALER",-115.2408,35.6500,1402,"HYD","59277"
"JKCA4","JACK CREEK N",-94.0892,35.7053,-9999,"HYD","59369"
"JKFM7","DCP LOCATED",-91.6681,37.0561,322,"HYD","59370"
"JLKW4","SNAKE RIVER",-110.5858,43.8583,2050,"HYD","59406"
"JMRW2","LIBERTY",-81.8000,38.6500,302,"HYD","59442"
"JNCT1","JENNINGS CK",-85.6833,36.4333,-9999,"HYD","59468"
"JNLC1","JUNCAL DAM A",-119.5069,34.4919,671,"HYD","59477"
"JOCA4","JONES CREEK",-94.1027,35.7359,-9999,"HYD","59513"
"JONC1","JOHNSON RANC",-121.9333,37.2167,230,"HYD","59544"
"JONM7","JOPLIN 24 N",-94.5880,37.4273,295,"HYD","59549"
"JPPT1","J P PRIEST",-86.6186,36.1564,-9999,"HYD","59599"
"JPRI3","PATOKA RIVER",-86.8833,38.4167,136,"HYD","59603"
"JRWM8","JUDITH RIVER",-110.2892,46.8846,1543,"HYD","59650"
"JSIM7","EAST FORK BL",-90.8425,37.5525,252,"HYD","59662"
"JSRN7","JONAS RIDGE",-81.9003,35.9536,1220,"HYD","59685"
"JSST1","JOHN SEVIER",-82.9619,36.3806,335,"HYD","59689"
"JTST2","JAYTON 1S",-100.5678,33.2325,613,"HYD","59718"
"JTWO1","JACKSON TOWN",-83.0678,39.8869,247,"HYD","59721"
"JXAT2","CATTLE WALK",-94.0978,29.7658,-9999,"HYD","59792"
"JYAT2","EASTEX FREEW",-94.1578,30.1275,-9999,"HYD","59795"
"JYBT2","BEAUMONT YAC",-94.0917,30.0972,-9999,"HYD","59796"
"JYCT2","MOORE RD. DE",-94.2731,30.0975,-9999,"HYD","59798"
"JYDT2","TAYLOR BAYOU",-93.9983,29.8597,-9999,"HYD","59799"
"JYGT2","TAYLOR BAYOU",-94.0508,29.8817,-9999,"HYD","59804"
"JYIT2","HILLEBRANDT",-94.1092,29.9269,-9999,"HYD","59806"
"JYJT2","BATISTE CREE",-94.6431,30.1658,-9999,"HYD","59807"
"JYKT2","PINE ISLAND",-94.5678,30.2572,-9999,"HYD","59808"
"JYLT2","LITTLE PINE",-94.5880,30.3486,-9999,"HYD","59810"
"JYMT2","BLACK CREEK",-94.3647,30.2556,-9999,"HYD","59812"
"JYPT2","STAR LAKE GI",-94.1581,29.6891,-9999,"HYD","59816"
"JYQT2","MAHAW BAYOU",-94.2453,29.8072,-9999,"HYD","59817"
"JYST2","MAHAW BAYOU",-94.3253,29.7967,-9999,"HYD","59821"
"JZBT2","S. H. 326 PI",-94.4028,30.0925,-9999,"HYD","59832"
"JZCT2","FOREST TRAIL",-94.2489,30.1402,-9999,"HYD","59833"
"JZDT2","TRAM ROAD DI",-94.1997,30.1691,-9999,"HYD","59834"
"JZET2","FOLSOM ROAD",-94.1656,30.1156,-9999,"HYD","59835"
"JZFT2","GLADYS AVE H",-94.1644,30.0936,-9999,"HYD","59836"
"JZGT2","WASHINGTON B",-94.1564,30.0533,-9999,"HYD","59837"
"JZHT2","SH 124 HILLE",-94.1483,30.0356,-9999,"HYD","59838"
"JZIT2","SOUTH 8TH ST",-94.1236,30.0577,-9999,"HYD","59840"
"JZJT2","HIGHLAND AVE",-94.0856,30.0292,-9999,"HYD","59841"
"JZKT2","PRUTZMAN RD",-94.1778,30.0767,-9999,"HYD","59842"
"JZLT2","LANDIS DRIVE",-94.1983,30.0664,-9999,"HYD","59843"
"JZMT2","WALDEN ROAD",-94.1817,30.0381,-9999,"HYD","59844"
"JZNT2","FRINT ROAD W",-94.1550,30.0022,-9999,"HYD","59845"
"JZPT2","LNVA CHEEK C",-94.2311,29.9355,-9999,"HYD","59848"
"JZRT2","PLANT ROAD D",-94.1686,30.1469,-9999,"HYD","59850"
"JZST2","TURNER ROAD",-94.3147,30.0639,-9999,"HYD","59851"
"JZTT2","SOUTH CHINA",-94.3344,30.0258,-9999,"HYD","59852"
"JZUT2","S. PINE ISLA",-94.2558,30.0322,-9999,"HYD","59853"
"JZVT2","STATE HWY 36",-94.3258,29.9453,-9999,"HYD","59854"
"JZWT2","F.M. 1406 NO",-94.4000,29.9475,-9999,"HYD","59855"
"KAYW4","MIDDLE FORK",-106.8081,43.6475,1486,"HYD","59973"
"KCYC1","SAN LORENZO",-121.0653,36.2681,131,"HYD","60067"
"KEAC1","KEARNEY MESA",-117.1264,32.8333,130,"HYD","60097"
"KEBN1","KENNARD",-96.1833,41.4500,-9999,"HYD","60103"
"KILO1","KILLBUCK CK",-81.9667,40.4833,-9999,"HYD","60311"
"KIMQ2","KIMBERLEY",-115.9800,49.6800,-9999,"HYD","60322"
"KINN3","KINGMAN FARM",-70.9386,43.1722,37,"HYD","60335"
"KITO1","RAVENNA KIRW",-81.0667,41.1500,-9999,"HYD","60362"
"KLML1","KNOX LANDING",-91.5833,31.0667,-9999,"HYD","60437"
"KNGA3","KINGS RANCH",-111.4328,33.3850,654,"HYD","60540"
"KNRT2","KENNARD 7N",-95.1353,31.4894,-9999,"HYD","60601"
"KNSO2","FLINT CREEK",-94.7066,36.1863,261,"HYD","60609"
"KPKO1","KENLAWN PARK",-82.9656,40.0283,-9999,"HYD","60690"
"KRBC2","KERBER CREEK",-106.0889,38.2203,2695,"HYD","60713"
"KRKC1","KETTLE ROCK",-120.7169,40.1331,2226,"HYD","60730"
"KSFC1","KENT SEA FAR",-116.0922,33.5372,-61,"HYD","60815"
"KSPC1","KAISER POINT",-119.1033,37.2983,2784,"HYD","60876"
"KSTS2","SPRING CREEK",-103.3403,43.9792,1184,"HYD","60923"
"KWKC1","KESWICK RSVR",-122.4433,40.6117,182,"HYD","61045"
"KWTT1","KNOXVILLE WA",-83.9267,35.9456,259,"HYD","61059"
"KXST2","KNOX CITY ME",-99.8649,33.4455,448,"HYD","61069"
"LADA4","L&D NO.4 ARK",-91.9000,34.2500,67,"HYD","61153"
"LADT2","LADONIA",-95.9408,33.4150,182,"HYD","61165"
"LAKN7","LAKEY KNOB N",-82.3131,35.5864,967,"HYD","61230"
"LAST1","E. FORK STON",-86.3333,35.9167,155,"HYD","61337"
"LAWN4","N. BRANCH ME",-74.1500,40.1000,1,"HYD","61382"
"LBDC1","LOS BANOS DA",-120.9297,36.9936,107,"HYD","61421"
"LBIC1","LIBERTY ISLA",-121.6931,38.3289,0,"HYD","61442"
"LBST1","SPRING CREEK",-86.2333,36.1833,170,"HYD","61502"
"LBTM7","LITTLE ST. F",-90.2861,37.7056,281,"HYD","61508"
"LBYK2","LIBERTY",-84.9333,37.3167,265,"HYD","61526"
"LCHA3","LITTLE COLOR",-109.7025,34.6483,1643,"HYD","61582"
"LCRC2","LA JUNTA 17",-103.8225,37.8639,1348,"HYD","61665"
"LCST2","LAKE CYPRESS",-95.1392,33.0561,-9999,"HYD","61687"
"LDST2","LEVELLAND 4S",-102.3600,33.5264,1066,"HYD","61777"
"LDWM8","LIBBY DAM WE",-115.3167,48.4667,750,"HYD","61789"
"LEBT1","LEBANON",-86.3000,36.2167,163,"HYD","61817"
"LEXC1","LEXINGTON RS",-121.9881,37.2017,203,"HYD","61982"
"LFHA3","FOOL HOLLOW",-110.0738,34.2774,-9999,"HYD","62017"
"LFTT1","LAFAYETTE",-86.0167,36.5167,-9999,"HYD","62054"
"LGAC2","LA GARITA CR",-106.3181,37.8133,2448,"HYD","62061"
"LGCW4","LITTLE GOOSE",-107.0400,44.5959,1482,"HYD","62077"
"LGRC1","LA GRANADA M",-119.4236,34.4172,680,"HYD","62147"
"LGSC1","LOG SPINGGS",-122.7831,39.8331,1555,"HYD","62158"
"LGVP1","LANDINGVILLE",-76.1333,40.6333,144,"HYD","62176"
"LHST2","LAKE ALAN HE",-101.0578,33.0772,705,"HYD","62223"
"LIBS1","TWELVE MILE",-82.7486,34.8014,251,"HYD","62244"
"LIGP1","LIGONIER",-79.2489,40.2469,351,"HYD","62261"
"LITS2","LITTLE WHITE",-101.6297,43.1667,928,"HYD","62325"
"LIVC2","NORTH FORK C",-105.2517,40.7875,1742,"HYD","62334"
"LIVT2","LONG KING CR",-94.9586,30.7161,-9999,"HYD","62339"
"LIXT2","WOODROW 3W",-101.8908,33.4543,-9999,"HYD","62344"
"LJCC2","LA JARA CREE",-106.1878,37.2089,-9999,"HYD","62354"
"LJOA3","LITTLE COLOR",-110.2547,34.9011,1524,"HYD","62359"
"LKCI4","NORTH RACCOO",-94.7261,42.1689,326,"HYD","62386"
"LKMA3","LAKE MARGUAR",-111.8989,33.5636,404,"HYD","62439"
"LKST2","LEON CREEK A",-98.5839,29.3297,-9999,"HYD","62493"
"LKWA3","LOOKOUT WASH",-113.5333,35.2000,1585,"HYD","62514"
"LLDN7","LAKE LOGAN A",-82.9250,35.4208,871,"HYD","62553"
"LLPW2","LAKE LYNN",-79.8558,39.7200,274,"HYD","62612"
"LLYT2","LANGHAM CK L",-95.6464,29.8669,-9999,"HYD","62639"
"LMBM5","COTTONWOOD R",-95.2447,44.2392,349,"HYD","62655"
"LMPC1","LOMA PRIETA",-121.8428,37.1108,1155,"HYD","62722"
"LMRA4","LITTLE PINEY",-93.3333,35.4500,115,"HYD","62727"
"LMRC1","LA MIRADA ST",-118.0167,33.8831,23,"HYD","62728"
"LMSC1","LA MESA FIRE",-117.0167,32.7667,162,"HYD","62741"
"LMST2","LAMESA 2SE",-101.9361,32.7058,901,"HYD","62746"
"LNCP1","CONESTOGA RI",-76.2833,40.0500,75,"HYD","62794"
"LNDA4","L&D NO.5 ARK",-92.1000,34.4167,72,"HYD","62800"
"LNGO2","US HWY 82 BR",-95.0483,36.4389,185,"HYD","62845"
"LNSC2","SAINT VRAIN",-105.2594,40.2181,1613,"HYD","62913"
"LOGN7","SECOND BROAD",-81.8722,35.4042,256,"HYD","63005"
"LOGW2","LOGAN",-82.0167,37.8500,-9999,"HYD","63009"
"LOIN4","LODI",-74.0833,40.8667,15,"HYD","63018"
"LOOO1","LONDON",-83.5000,39.8833,323,"HYD","63063"
"LOWC1","CHALK PEAK",-121.4034,35.9457,1046,"HYD","63125"
"LPAC1","LOS POSAS RE",-119.0850,34.2261,91,"HYD","63142"
"LPRC1","LOS PADRES D",-121.6669,36.3861,316,"HYD","63207"
"LRHI3","LITTLE RIVER",-85.4061,40.9039,222,"HYD","63296"
"LRVN7","LITTLE RIVER",-82.6372,35.2379,631,"HYD","63351"
"LRVO1","LAURELVILLE",-82.6919,39.4725,348,"HYD","63352"
"LSCA3","SILVER CREEK",-110.0689,34.5131,1729,"HYD","63381"
"LSGV2","LEESBURG 3N",-77.5525,39.1575,-9999,"HYD","63419"
"LSHC1","LAKESHORE",-122.3831,40.8669,335,"HYD","63422"
"LSLC1","ALERT #527",-120.2167,34.7333,244,"HYD","63439"
"LSRC1","LOWER SANTA",-121.0667,35.5667,24,"HYD","63482"
"LSTC1","LAST CHANCE",-119.0497,34.4928,1378,"HYD","63498"
"LTSM7","EAST FORK BL",-90.8383,37.4936,-9999,"HYD","63618"
"LTYN7","LAKE TOXAWAY",-82.9075,35.1242,838,"HYD","63636"
"LVBA3","LAVEEN BASIN",-112.1508,33.3903,309,"HYD","63727"
"LVGT1","LIVINGSTON",-85.3167,36.3833,-9999,"HYD","63749"
"LVLO1","LEESVILLE DA",-81.1967,40.4703,274,"HYD","63763"
"LVLO2","LOVELL 3E",-97.5847,36.0600,277,"HYD","63764"
"LVMK2","GREEN RIVER",-87.1333,38.4833,110,"HYD","63771"
"LVTT2","CELESTE",-96.2467,33.3022,193,"HYD","63810"
"LWBQ2","OKANOGAN LAK",-119.5000,49.8800,-9999,"HYD","63837"
"LWDC1","SAN ANTONIO",-121.0871,35.8967,250,"HYD","63849"
"LWRS2","LITTLE WHITE",-100.7494,43.6014,583,"HYD","63908"
"LWST2","LUBBOCK 3W",-101.8991,33.6040,985,"HYD","63921"
"LWWT2","LAKE WAXAHAC",-96.8050,32.3417,-9999,"HYD","63939"
"LXHC2","ARKANSAS RIV",-103.5319,37.9906,-9999,"HYD","63955"
"LXTK2","LEXINGTON",-84.4972,38.0469,293,"HYD","63970"
"LYLK2","CUMBERLAND R",-83.3500,36.8500,-9999,"HYD","63990"
"LYMA3","LYMAN LAKE S",-109.3833,34.3667,1823,"HYD","63994"
"LYMC1","TICK RIDGE",-116.7706,33.9778,1291,"HYD","63995"
"LYNI3","WABASH RIVER",-85.0333,40.6500,-9999,"HYD","64006"
"MADA3","ACDC CAVE CR",-112.1200,33.3700,379,"HYD","66440"
"MAEC1","MAPEL RANCH",-121.4831,36.0389,805,"HYD","66466"
"MAFA3","AGUA FRIA GR",-112.3044,33.6069,343,"HYD","66473"
"MAGC1","MAGOON",-119.8111,37.4889,960,"HYD","66483"
"MAHA3","SOUTH MOUNTA",-111.9883,33.3289,390,"HYD","66495"
"MALO1","MALABAR FARM",-82.3989,40.6517,329,"HYD","66531"
"MAMC1","MAMMOTH PASS",-119.0331,37.6100,2896,"HYD","66537"
"MAOA3","ACDC 14TH ST",-112.0431,33.5419,375,"HYD","66578"
"MATK1","MATFIELD GRE",-96.5675,38.1883,396,"HYD","66670"
"MAVA3","MAVERICK HIL",-109.0722,33.0458,2012,"HYD","66698"
"MAZC1","MANZANITA MT",-120.0833,34.9000,973,"HYD","66745"
"MAZM7","ELM FORK SAL",-92.1667,39.4333,-9999,"HYD","66748"
"MBCA4","BIG CREEK",-92.1133,36.3569,-9999,"HYD","66757"
"MBGM6","MUDDY BAYOU",-90.9833,32.5167,-9999,"HYD","66779"
"MBKC1","MEADOW BROOK",-118.8619,37.0811,2485,"HYD","66790"
"MBMA3","BULL MOUNTAI",-114.0875,35.2722,1387,"HYD","66809"
"MBTA3","BASELINE 38T",-112.1356,33.3728,326,"HYD","66841"
"MCCQ2","MCCULLOCH",-119.2000,49.8000,-9999,"HYD","66919"
"MCGT1","COLLINS RIVE",-85.7333,35.7167,252,"HYD","66984"
"MCIC1","MCINTIRE RD",-121.0381,38.2203,55,"HYD","67005"
"MCLA3","CAVE CRK LAN",-111.9964,33.7925,496,"HYD","67046"
"MCMO1","MCCOMB",-83.7833,41.1000,232,"HYD","67076"
"MCSA3","CENTER RD. 6",-111.8264,33.4283,380,"HYD","67150"
"MCUC1","MC CLOUD D P",-122.0711,41.1300,820,"HYD","67176"
"MCVA3","CAVE CRK CAC",-112.1169,33.5989,390,"HYD","67179"
"MCVT2","COW BAYOU NE",-93.9083,30.1861,-9999,"HYD","67185"
"MCYC1","MINT CANYON",-118.3621,34.5087,851,"HYD","67206"
"MDEA4","DITCH 81 UPP",-90.1333,35.8500,-9999,"HYD","67269"
"MDHA3","DESERT HILLS",-114.3558,34.5456,208,"HYD","67285"
"MDLK2","YELLOW CK",-83.6886,36.6681,335,"HYD","67312"
"MDSN4","BOUND BROOK",-74.5080,40.5849,11,"HYD","67371"
"MECA3","EAST FORK CA",-112.0400,33.6456,444,"HYD","67442"
"MEPO1","MELCO",-82.3667,40.7000,296,"HYD","67539"
"MEST2","MEMPHIS 1NE",-100.5256,34.7313,627,"HYD","67573"
"MFBW4","MIDDLE FORK",-107.1378,43.5778,2201,"HYD","67608"
"MFNT2","SAN ANTONIO",-97.0428,28.5311,-9999,"HYD","67652"
"MFOA3","SALT RVR 40T",-111.9983,33.4228,336,"HYD","67654"
"MGCA3","GOLD COAST C",-114.3697,35.0352,1220,"HYD","67696"
"MGHW4","CLEAR CREEK",-106.8317,44.3219,1752,"HYD","67723"
"MGLO1","MAGNOLIA",-81.3000,40.6333,-9999,"HYD","67728"
"MGTA3","GATEWAY CC 4",-111.9981,33.4503,345,"HYD","67780"
"MGTC1","MT. GEORGE",-122.2050,38.3431,305,"HYD","67781"
"MGUT2","MONTAGUE",-97.7583,33.6508,-9999,"HYD","67789"
"MGYN7","JONATHAN CRE",-83.1064,35.5202,939,"HYD","67802"
"MHBC1","COSUMNES R M",-121.0442,38.5003,51,"HYD","67810"
"MHHA3","HAVASU HEIGH",-114.2969,34.6625,434,"HYD","67828"
"MHMC1","MT. HAMILTON",-121.6333,37.3500,1280,"HYD","67849"
"MIDN4","MIDDLEBUSH",-74.5167,40.3333,34,"HYD","67953"
"MIDO1","WHITAKER",-84.0592,39.3186,274,"HYD","67956"
"MIEI3","MUNCIE",-85.3872,40.2042,293,"HYD","67968"
"MKBK2","LICKING RIVE",-84.2669,38.5981,159,"HYD","68137"
"MKHC1","MARHAM RAVIN",-121.5147,38.8656,12,"HYD","68161"
"MKHK1","CRN SITE MAN",-96.6097,39.1028,-9999,"HYD","68165"
"MLBA4","MULBERRY RIV",-94.0153,35.5769,132,"HYD","68238"
"MLBK1","MARION LAKE",-97.0819,38.3722,417,"HYD","68244"
"MLDL1","COMITE RIVER",-91.0522,30.7031,3,"HYD","68275"
"MLLT1","BIG CREEK AT",-89.9167,35.3333,-9999,"HYD","68357"
"MLRN7","MILLS RVR",-82.5608,35.3856,652,"HYD","68413"
"MLTW2","MILTON MET",-82.1053,38.4294,207,"HYD","68454"
"MMCA3","MESQUITE CRE",-114.5744,34.9677,163,"HYD","68492"
"MMTA3","MOUNT TIPTON",-114.2519,35.5948,1250,"HYD","68586"
"MMZA3","MANZANITA",-113.1725,35.8444,2248,"HYD","68605"
"MNAC1","MINERAL DWR",-121.6086,40.3481,1511,"HYD","68606"
"MNFC1","MONTE NIDO F",-118.6925,34.0778,183,"HYD","68658"
"MNHC1","ALPINE VILLA",-118.7100,36.2419,1646,"HYD","68679"
"MNRC1","MINING RIDGE",-121.5306,36.1051,1002,"HYD","68749"
"MNST2","MORTON 1NE",-102.7397,33.7347,1145,"HYD","68771"
"MNYT1","MONTEREY",-85.3000,36.1333,-9999,"HYD","68818"
"MOCM7","MISS.RVR NR.",-89.4575,37.4511,-9999,"HYD","68845"
"MOGN2","TRUCKEE R NR",-119.9308,39.5072,1430,"HYD","68900"
"MOLA4","L&D NO.9 ARK",-92.7833,35.1167,95,"HYD","68926"
"MONN4","MONKSVILLE R",-74.3000,41.1000,107,"HYD","68968"
"MORA4","MORRILTON",-92.7319,35.1275,85,"HYD","69023"
"MORQ2","MORRISSEY RI",-114.9667,49.4500,1802,"HYD","69050"
"MPAA3","PAPAGO PARK",-111.9686,33.4603,366,"HYD","69121"
"MPDT2","MIDDLE FORK",-100.8800,29.5000,-9999,"HYD","69137"
"MPHT1","BARTLETT",-89.8662,35.1695,76,"HYD","69148"
